,Len,Indices
6135,11,"[1608, 24481, 33766, 54226, 69482, 74351, 86713, 107804, 124302, 131155, 131953]"
6136,3,"[17630, 46647, 63542]"
6137,3,"[5119, 81943, 129135]"
6138,10,"[21767, 25880, 44979, 51334, 85687, 92399, 92471, 104798, 104992, 123188]"
6139,5,"[48113, 50654, 85272, 114204, 132353]"
6140,6,"[42408, 74880, 75515, 92184, 100034, 124860]"
6141,3,"[73667, 85278, 130965]"
6142,6,"[27297, 28476, 51631, 86270, 112838, 124846]"
6143,3,"[43889, 44849, 101261]"
6144,4,"[30442, 51813, 60957, 102052]"
6145,3,"[30910, 73016, 115218]"
6146,3,"[7096, 31430, 121910]"
6147,5,"[12179, 24494, 45936, 58841, 70274]"
6148,6,"[37319, 80178, 106512, 121610, 122765, 125928]"
6149,6,"[21161, 21740, 38146, 38731, 44503, 118043]"
6150,4,"[13819, 39514, 75128, 96873]"
6151,2,"[86192, 130386]"
6152,8,"[26501, 26538, 36637, 75393, 75503, 85866, 94896, 120921]"
6153,4,"[22456, 22658, 52454, 113350]"
6154,7,"[10306, 15376, 18633, 44524, 113084, 114424, 132494]"
6155,4,"[8870, 27454, 32098, 111795]"
6156,12,"[10161, 22018, 32394, 47005, 51434, 52476, 66509, 67498, 76049, 98281, 102903, 109247]"
6157,9,"[17746, 29351, 32459, 49213, 57278, 81214, 91974, 96836, 113700]"
6158,3,"[29571, 52559, 114769]"
6159,2,"[101507, 130276]"
6160,2,"[18782, 63195]"
6161,4,"[91810, 92309, 115757, 132062]"
6162,6,"[42617, 66166, 115500, 120884, 126623, 126943]"
6163,3,"[24397, 48380, 104565]"
6164,5,"[36985, 56701, 81448, 109064, 119430]"
6165,4,"[20060, 37744, 105223, 127976]"
6166,5,"[3632, 59431, 81969, 99913, 126161]"
6167,2,"[45066, 126658]"
6168,11,"[18211, 28614, 35256, 51725, 56732, 96325, 119577, 119603, 124455, 130520, 132963]"
6169,6,"[30495, 81644, 101297, 103162, 112943, 129461]"
6170,2,"[64999, 126521]"
6171,2,"[25589, 106182]"
6172,4,"[76326, 85752, 109987, 113655]"
6173,3,"[21223, 124044, 127693]"
6174,3,"[14576, 98720, 118302]"
6175,3,"[49734, 71876, 122225]"
6176,6,"[42078, 66715, 77710, 97285, 102399, 126409]"
6177,4,"[13149, 20827, 56618, 111529]"
6178,3,"[12459, 20612, 83626]"
6179,4,"[16294, 34608, 61570, 99411]"
6180,3,"[60912, 87369, 98405]"
6181,2,"[88259, 108400]"
6182,2,"[30947, 97843]"
6183,4,"[17731, 83109, 90850, 131584]"
6184,8,"[8697, 25469, 66703, 75826, 77344, 86296, 91680, 112148]"
6185,4,"[9239, 72798, 93314, 128410]"
6186,9,"[20167, 56497, 59663, 61017, 70327, 98572, 107964, 109445, 113010]"
6187,5,"[7655, 44129, 90597, 124795, 126975]"
6188,4,"[13672, 33710, 47353, 96712]"
6189,6,"[9078, 28842, 32140, 56647, 82259, 91988]"
6190,10,"[19613, 42170, 42693, 46660, 54366, 57053, 57181, 95039, 110569, 110880]"
6191,5,"[38153, 40173, 43445, 57509, 93225]"
6192,3,"[16932, 61960, 112522]"
6193,8,"[9079, 11458, 22153, 24411, 28959, 45186, 46072, 131502]"
6194,4,"[58820, 67939, 87508, 111059]"
6195,6,"[32838, 72930, 95893, 104443, 108980, 117119]"
6196,4,"[75968, 77725, 106055, 115652]"
6197,2,"[16103, 40978]"
6198,22,"[5283, 19784, 25389, 33304, 39374, 40892, 46071, 58966, 72169, 75799, 82178, 84654, 91727, 95337, 97872, 101838, 102819, 107071, 107360, 117757, 130369, 132896]"
6199,5,"[222, 13082, 23955, 59397, 88164]"
6200,13,"[33126, 58637, 58867, 70343, 89880, 94408, 94870, 101824, 101858, 106999, 107607, 117391, 130366]"
6201,4,"[10304, 21082, 87871, 126473]"
6202,4,"[59307, 107880, 117728, 124336]"
6203,6,"[52502, 60236, 67526, 100331, 109151, 123213]"
6204,2,"[50642, 85269]"
6205,3,"[18649, 45636, 108344]"
6206,3,"[44897, 82764, 122690]"
6207,3,"[21483, 25845, 99580]"
6208,4,"[16605, 28477, 40322, 100634]"
6209,2,"[16502, 23024]"
6210,5,"[26448, 78048, 92155, 94179, 115056]"
6211,3,"[4635, 53022, 68029]"
6212,5,"[18565, 25456, 50568, 63056, 108508]"
6213,6,"[11034, 24762, 44664, 46108, 128651, 131984]"
6214,3,"[12347, 75875, 95354]"
6215,7,"[77768, 96193, 97344, 101081, 112865, 122476, 130549]"
6216,7,"[6858, 9965, 23891, 32474, 42635, 121790, 126963]"
6217,2,"[53380, 104862]"
6218,4,"[2445, 6392, 54735, 127383]"
6219,4,"[26703, 76055, 95529, 111037]"
6220,5,"[14281, 71200, 77750, 105912, 124677]"
6221,7,"[16507, 21050, 44693, 47789, 76316, 83156, 125981]"
6222,2,"[62931, 115236]"
6223,4,"[75757, 95239, 105794, 117512]"
6224,3,"[72690, 92234, 108544]"
6225,3,"[63470, 71165, 109970]"
6226,4,"[996, 5189, 12353, 36689]"
6227,9,"[17794, 28469, 40021, 81268, 81269, 96383, 100939, 110659, 127287]"
6228,3,"[6057, 38829, 110710]"
6229,2,"[18791, 112373]"
6230,5,"[3217, 40474, 44498, 102611, 110460]"
6231,3,"[64273, 74568, 110404]"
6232,5,"[71399, 84611, 105270, 114011, 114455]"
6233,6,"[35284, 62699, 84175, 90150, 101633, 131221]"
6234,4,"[62332, 80899, 106141, 129456]"
6235,7,"[53707, 71555, 83384, 91035, 92999, 105536, 108305]"
6236,5,"[8011, 11210, 56009, 78443, 131298]"
6237,8,"[15155, 37933, 50555, 84747, 85166, 89739, 104787, 122884]"
6238,4,"[24115, 71044, 90540, 125016]"
6239,6,"[23803, 24533, 42356, 103239, 108367, 126710]"
6240,10,"[6226, 6233, 11529, 18233, 40363, 46797, 48914, 97451, 107153, 133145]"
6241,3,"[32610, 93404, 105345]"
6242,2,"[82155, 101874]"
6243,2,"[44467, 130782]"
6244,2,"[49452, 128619]"
6245,2,"[8925, 123771]"
6246,4,"[48155, 65974, 92716, 130367]"
6247,6,"[10162, 14120, 18775, 32656, 98448, 101849]"
6248,5,"[6008, 6560, 44646, 69391, 89493]"
6249,2,"[75391, 123988]"
6250,3,"[37427, 61319, 68566]"
6251,8,"[33234, 35665, 63766, 72820, 76056, 94388, 96963, 111111]"
6252,2,"[43696, 128014]"
6253,3,"[10883, 46749, 71139]"
6254,6,"[39926, 46934, 55034, 78184, 110631, 124924]"
6255,2,"[43932, 128231]"
6256,2,"[45912, 132446]"
6257,4,"[60479, 85643, 88901, 111743]"
6258,4,"[12418, 26672, 59037, 75957]"
6259,3,"[27576, 61975, 72929]"
6260,6,"[13842, 23796, 55665, 74348, 90467, 129301]"
6261,3,"[71340, 81632, 112940]"
6262,3,"[99002, 124978, 132797]"
6263,4,"[48524, 105367, 126424, 132801]"
6264,2,"[44145, 128444]"
6265,9,"[6908, 71261, 78772, 89830, 98380, 102946, 104692, 108242, 111981]"
6266,3,"[3188, 92812, 114547]"
6267,3,"[2732, 52238, 122197]"
6268,3,"[2638, 22338, 39761]"
6269,9,"[11202, 26282, 27220, 39734, 44753, 58152, 60105, 92474, 108655]"
6270,5,"[2883, 3178, 43196, 66618, 121050]"
6271,2,"[93101, 115793]"
6272,4,"[79227, 82583, 99243, 119891]"
6273,5,"[60097, 84769, 85125, 110812, 121615]"
6274,3,"[2122, 42994, 112696]"
6275,4,"[2244, 80534, 93512, 127132]"
6276,5,"[16706, 19849, 22273, 77641, 98879]"
6277,10,"[4221, 28517, 45583, 46555, 52602, 61083, 67614, 81427, 118636, 119654]"
6278,7,"[15315, 37183, 44793, 46679, 91612, 116327, 116653]"
6279,5,"[4948, 30729, 85566, 114312, 115099]"
6280,4,"[20365, 20461, 63329, 64175]"
6281,2,"[88674, 93987]"
6282,2,"[74809, 132926]"
6283,4,"[61257, 70210, 98923, 122285]"
6284,3,"[26150, 76812, 96321]"
6285,2,"[42989, 57882]"
6286,5,"[16075, 62011, 67281, 71586, 91072]"
6287,10,"[7706, 14967, 21054, 46910, 55789, 55976, 66087, 73546, 98035, 101270]"
6288,4,"[45594, 62184, 67935, 79829]"
6289,10,"[9008, 37948, 42913, 46654, 55157, 67171, 83396, 88002, 92011, 126826]"
6290,6,"[4900, 13040, 20332, 20436, 29276, 124375]"
6291,3,"[43629, 64388, 105449]"
6292,4,"[67362, 77078, 82815, 120002]"
6293,4,"[30591, 45176, 53984, 115698]"
6294,2,"[9630, 59573]"
6295,5,"[33044, 55422, 90173, 115865, 128483]"
6296,4,"[15945, 44133, 112198, 121003]"
6297,3,"[68341, 76148, 105296]"
6298,6,"[10152, 16581, 47359, 51291, 92610, 125950]"
6299,3,"[40515, 102020, 106956]"
6300,6,"[8451, 11158, 16095, 49761, 94150, 100628]"
6301,6,"[39879, 73932, 85726, 92225, 114373, 130972]"
6302,16,"[7622, 8119, 22750, 26835, 34966, 38406, 43211, 43522, 49587, 89728, 91198, 95932, 103772, 119308, 122112, 122276]"
6303,6,"[1116, 24373, 48613, 55028, 84272, 107470]"
6304,17,"[17982, 19893, 37813, 51083, 54578, 54696, 57104, 58343, 94969, 95346, 98459, 101990, 108389, 110642, 113168, 121427, 129827]"
6305,3,"[18849, 28810, 43142]"
6306,6,"[13877, 60006, 86979, 95530, 96941, 109580]"
6307,4,"[33228, 58842, 72205, 116530]"
6308,4,"[20447, 47196, 57294, 73400]"
6309,3,"[39280, 65110, 97743]"
6310,8,"[36736, 49525, 51492, 66569, 85062, 88121, 121712, 128564]"
6311,8,"[3996, 51439, 53219, 56771, 66516, 98704, 105838, 112078]"
6312,3,"[57542, 73746, 91149]"
6313,2,"[9007, 86990]"
6314,2,"[77334, 130838]"
6315,3,"[56478, 130283, 130661]"
6316,4,"[21311, 43152, 67481, 110973]"
6317,11,"[19596, 23159, 50345, 59438, 63758, 64098, 76542, 82796, 113580, 127399, 130383]"
6318,2,"[33634, 130658]"
6319,3,"[52343, 80696, 130489]"
6320,4,"[382, 61920, 119075, 120286]"
6321,13,"[15383, 15387, 17185, 25146, 39699, 62142, 74354, 78859, 78865, 94068, 98469, 114563, 124116]"
6322,3,"[21271, 78083, 84531]"
6323,3,"[95760, 111112, 124567]"
6324,10,"[8045, 15336, 28545, 37273, 41027, 51101, 53079, 68075, 76615, 95374]"
6325,3,"[20403, 66942, 100189]"
6326,3,"[73636, 86696, 93157]"
6327,6,"[3575, 4324, 29089, 30277, 30516, 82795]"
6328,3,"[40839, 57484, 102663]"
6329,17,"[8631, 15037, 23133, 28884, 46120, 47133, 55596, 56414, 72050, 72937, 74341, 74447, 76422, 78530, 124295, 124900, 131387]"
6330,5,"[71282, 83210, 107229, 119007, 127679]"
6331,4,"[54861, 58234, 89463, 104229]"
6332,8,"[117, 26436, 36052, 48962, 52486, 94691, 97685, 130411]"
6333,13,"[9642, 13753, 24214, 25769, 33746, 46691, 59950, 63721, 94756, 102704, 105251, 118028, 130973]"
6334,4,"[18095, 35164, 59923, 76946]"
6335,6,"[897, 5514, 30902, 91967, 117155, 123619]"
6336,3,"[25431, 39721, 48601]"
6337,2,"[83001, 108620]"
6338,4,"[66045, 84759, 101940, 103789]"
6339,3,"[481, 83715, 120326]"
6340,4,"[27262, 28699, 63015, 77638]"
6341,6,"[5021, 42605, 83893, 115125, 119449, 120372]"
6342,2,"[2605, 127428]"
6343,9,"[417, 17180, 25387, 27071, 34880, 42988, 62133, 80961, 95520]"
6344,5,"[25495, 61776, 99827, 124034, 129065]"
6345,4,"[30132, 109218, 119544, 127489]"
6346,4,"[7388, 19951, 70814, 82935]"
6347,4,"[36711, 83602, 103597, 121711]"
6348,4,"[32051, 63936, 82978, 120069]"
6349,8,"[8312, 25367, 63565, 65352, 84810, 92326, 107429, 109059]"
6350,4,"[33440, 79206, 110203, 133162]"
6351,2,"[39684, 109372]"
6352,13,"[3059, 19117, 30037, 30100, 44958, 45008, 51255, 51400, 86073, 114505, 126309, 126346, 128706]"
6353,6,"[22292, 53696, 66914, 75800, 86486, 128954]"
6354,4,"[4437, 14608, 52838, 107876]"
6355,11,"[18460, 25420, 29580, 56629, 62625, 65027, 73042, 74895, 87238, 129030, 131416]"
6356,6,"[43409, 57960, 58674, 81127, 117406, 128159]"
6357,13,"[5918, 16308, 35205, 49353, 54718, 59700, 66716, 76945, 96063, 112316, 121078, 129679, 132864]"
6358,4,"[12393, 17716, 112326, 128900]"
6359,9,"[4166, 17239, 41378, 52544, 53151, 61764, 61962, 67566, 120061]"
6360,3,"[465, 49389, 64516]"
6361,9,"[21046, 27073, 35491, 35845, 38401, 43465, 48470, 64470, 119830]"
6362,32,"[1610, 4531, 7676, 8832, 9433, 31843, 35093, 36571, 44072, 50302, 52915, 54109, 56936, 62613, 80358, 81231, 84831, 84864, 88718, 92417, 97931, 100891, 101046, 101515, 114075, 114084, 115028, 115370, 119416, 129523, 131167, 131569]"
6363,8,"[12734, 26469, 105684, 105686, 108462, 112668, 117316, 126376]"
6364,14,"[3430, 8185, 13513, 23874, 25281, 35605, 46254, 59779, 78380, 91058, 106967, 108503, 124989, 128123]"
6365,6,"[2948, 8020, 21578, 23638, 56119, 90985]"
6366,3,"[44707, 70552, 131101]"
6367,2,"[44198, 128504]"
6368,2,"[45457, 106441]"
6369,8,"[32445, 57255, 72450, 73337, 74137, 93686, 109923, 129123]"
6370,5,"[8370, 40551, 78378, 124988, 126230]"
6371,3,"[50322, 103267, 120146]"
6372,2,"[29952, 114349]"
6373,10,"[1676, 34120, 65002, 80351, 84329, 97838, 102789, 113926, 114092, 132125]"
6374,3,"[38975, 46594, 95173]"
6375,9,"[1550, 13573, 39523, 46543, 51777, 61618, 99472, 130835, 131835]"
6376,6,"[19040, 21537, 40805, 63345, 121843, 130820]"
6377,5,"[25825, 52221, 67096, 67271, 121453]"
6378,15,"[16297, 26419, 29549, 48751, 57758, 61569, 64933, 70666, 81670, 89545, 92034, 111711, 115225, 116459, 131329]"
6379,12,"[17112, 33600, 38025, 42768, 60310, 62083, 77264, 96580, 100233, 108439, 118894, 129984]"
6380,3,"[14477, 118266, 127375]"
6381,12,"[235, 14592, 20529, 27003, 35591, 39607, 75509, 82293, 97663, 102055, 108425, 131054]"
6382,8,"[15365, 38742, 41954, 57865, 79583, 83167, 108569, 131879]"
6383,7,"[30288, 34049, 60523, 80939, 97811, 99657, 125567]"
6384,5,"[37795, 61994, 80383, 109450, 129304]"
6385,5,"[45469, 76581, 96074, 105632, 129808]"
6386,7,"[25563, 66903, 67633, 86474, 107181, 128781, 131378]"
6387,3,"[8603, 55059, 122882]"
6388,3,"[14115, 55104, 106806]"
6389,4,"[8100, 25309, 91078, 125655]"
6390,4,"[69925, 92714, 115621, 128476]"
6391,5,"[15690, 60749, 61162, 79173, 101313]"
6392,3,"[63551, 79595, 101759]"
6393,5,"[16179, 61833, 63592, 79651, 119025]"
6394,3,"[54751, 69820, 126650]"
6395,3,"[110492, 113722, 126507]"
6396,4,"[2824, 3440, 40874, 105289]"
6397,7,"[21951, 23351, 54350, 66409, 88953, 106432, 107003]"
6398,3,"[1815, 44758, 63583]"
6399,2,"[35020, 80511]"
6400,5,"[43232, 69296, 77445, 105554, 118074]"
6401,4,"[21371, 85516, 98691, 125240]"
6402,3,"[71885, 80492, 129286]"
6403,3,"[34908, 53620, 88190]"
6404,3,"[42134, 62856, 71820]"
6405,2,"[31159, 112215]"
6406,5,"[38198, 80138, 97957, 99775, 124982]"
6407,2,"[18271, 38231]"
6408,2,"[85079, 108642]"
6409,3,"[32957, 104034, 123047]"
6410,5,"[7888, 34781, 37845, 93857, 128611]"
6411,2,"[68, 20452]"
6412,2,"[20144, 48611]"
6413,3,"[12731, 76304, 97618]"
6414,2,"[22099, 105150]"
6415,3,"[14696, 65286, 104200]"
6416,2,"[33730, 96763]"
6417,9,"[24977, 44253, 44321, 75643, 81934, 82607, 95273, 112103, 124069]"
6418,3,"[39339, 69797, 115587]"
6419,4,"[1636, 87320, 105875, 117221]"
6420,3,"[43822, 61064, 112057]"
6421,4,"[22859, 24107, 65206, 126552]"
6422,3,"[8515, 33018, 71963]"
6423,10,"[23839, 25293, 25355, 53737, 68733, 91104, 106558, 106925, 108455, 129892]"
6424,2,"[2621, 46538]"
6425,4,"[8025, 22963, 38335, 60151]"
6426,3,"[96760, 118324, 121521]"
6427,3,"[6408, 106903, 117619]"
6428,3,"[19887, 27655, 60935]"
6429,7,"[9232, 29564, 31358, 74566, 85186, 88486, 123085]"
6430,5,"[2707, 43153, 56782, 67613, 72611]"
6431,8,"[3423, 8939, 35713, 42355, 102338, 102918, 107020, 126389]"
6432,7,"[14278, 46417, 77746, 111614, 127069, 127301, 130913]"
6433,4,"[19276, 83931, 105160, 118849]"
6434,11,"[3190, 15939, 23389, 26603, 45370, 45991, 73582, 121054, 125489, 132975, 133033]"
6435,4,"[78911, 122692, 126519, 132360]"
6436,6,"[13984, 43391, 60062, 87930, 97050, 121657]"
6437,5,"[36679, 46821, 71973, 127988, 129073]"
6438,2,"[65303, 97886]"
6439,6,"[55417, 69339, 70907, 74539, 87172, 132046]"
6440,2,"[69720, 97233]"
6441,2,"[77215, 111427]"
6442,7,"[24789, 33207, 50201, 60816, 78659, 85317, 107887]"
6443,3,"[37509, 73018, 82260]"
6444,4,"[2751, 24344, 105877, 111373]"
6445,2,"[2103, 109952]"
6446,51,"[448, 895, 1276, 3204, 5149, 6779, 13129, 16203, 17691, 18359, 23413, 24328, 26985, 34573, 42949, 49368, 59521, 59682, 62492, 62881, 63037, 64505, 66636, 68772, 72345, 72452, 72508, 74267, 76962, 81980, 83678, 84579, 86240, 86604, 88355, 89705, 97826, 100830, 101495, 106914, 110027, 110091, 111782, 113755, 115172, 118141, 118845, 119355, 119522, 120309, 127080]"
6447,2,"[26373, 58364]"
6448,3,"[30435, 39968, 94617]"
6449,2,"[943, 128239]"
6450,4,"[29767, 48234, 86898, 132484]"
6451,5,"[42643, 57121, 84031, 86159, 89374]"
6452,2,"[34593, 35211]"
6453,4,"[17294, 50070, 61090, 62223]"
6454,5,"[50708, 65784, 90749, 120307, 127324]"
6455,7,"[20118, 54491, 64009, 73721, 101017, 105609, 123440]"
6456,15,"[31689, 44833, 62585, 69122, 71254, 72856, 81308, 88681, 92372, 104017, 114147, 116060, 126071, 129222, 132359]"
6457,3,"[31767, 43432, 55982]"
6458,13,"[11670, 16151, 19070, 24104, 29055, 34495, 61349, 88536, 99051, 102643, 107215, 118770, 126802]"
6459,3,"[14854, 37429, 119299]"
6460,5,"[10881, 50186, 67295, 84682, 114035]"
6461,4,"[19535, 41861, 90636, 129099]"
6462,4,"[45619, 47192, 78738, 107837]"
6463,2,"[318, 27194]"
6464,5,"[9046, 71310, 98404, 108282, 125077]"
6465,5,"[8441, 45574, 56299, 91435, 129911]"
6466,3,"[66897, 67996, 80251]"
6467,3,"[21378, 65834, 119624]"
6468,6,"[36404, 47849, 92019, 122741, 124178, 129606]"
6469,6,"[43082, 61233, 78608, 79295, 108578, 123129]"
6470,2,"[42860, 50116]"
6471,3,"[19659, 82314, 102106]"
6472,4,"[3819, 32465, 36977, 73386]"
6473,8,"[46167, 46274, 49599, 70748, 87071, 104302, 105714, 113377]"
6474,3,"[38831, 73275, 87533]"
6475,4,"[28223, 44282, 112566, 128427]"
6476,5,"[3603, 63912, 72505, 103446, 127530]"
6477,6,"[16547, 46481, 62035, 91489, 100158, 126105]"
6478,4,"[107881, 118002, 118354, 129886]"
6479,8,"[10540, 17366, 76188, 80823, 95682, 100501, 110028, 117667]"
6480,3,"[118699, 123281, 124388]"
6481,4,"[7793, 71578, 115363, 129516]"
6482,3,"[42031, 63366, 126811]"
6483,5,"[1300, 31726, 36391, 71354, 113984]"
6484,2,"[88926, 130460]"
6485,2,"[58971, 107668]"
6486,3,"[15263, 67816, 88511]"
6487,3,"[7457, 99173, 107551]"
6488,4,"[6525, 29676, 69909, 80486]"
6489,3,"[14535, 33612, 74972]"
6490,4,"[25276, 91050, 91134, 108478]"
6491,6,"[39405, 46379, 68905, 88489, 94273, 130679]"
6492,4,"[38116, 70777, 81960, 130756]"
6493,5,"[28399, 42457, 68428, 113682, 121829]"
6494,3,"[20051, 106471, 129440]"
6495,5,"[27199, 48853, 68052, 87626, 128823]"
6496,3,"[10488, 58695, 123091]"
6497,2,"[47588, 132095]"
6498,5,"[38514, 48838, 71170, 91532, 122574]"
6499,2,"[116134, 119412]"
6500,5,"[10697, 66754, 93673, 95078, 129460]"
6501,3,"[20294, 75367, 120161]"
6502,4,"[60360, 97533, 101502, 127789]"
6503,2,"[41627, 57436]"
6504,17,"[10797, 18226, 45392, 46648, 56832, 63298, 71943, 72710, 85842, 91487, 94470, 100541, 104905, 108449, 111226, 127504, 131344]"
6505,2,"[49328, 103606]"
6506,4,"[21165, 27541, 78504, 98083]"
6507,5,"[20603, 27268, 83606, 103601, 105566]"
6508,3,"[18904, 86174, 110124]"
6509,2,"[21257, 132791]"
6510,2,"[68330, 123043]"
6511,6,"[43909, 47325, 52076, 65184, 114702, 128207]"
6512,7,"[14159, 44192, 53820, 82025, 89194, 117809, 128498]"
6513,2,"[14316, 114747]"
6514,7,"[26622, 38226, 58918, 64681, 103754, 120832, 122582]"
6515,10,"[8033, 35487, 61940, 63460, 74198, 80341, 81378, 93753, 101042, 119826]"
6516,5,"[20605, 43271, 76306, 107511, 109333]"
6517,2,"[25633, 36520]"
6518,3,"[11875, 98409, 129859]"
6519,2,"[64486, 85417]"
6520,4,"[43033, 59994, 127172, 132970]"
6521,9,"[3767, 16329, 21243, 22471, 52138, 58440, 79156, 79825, 112098]"
6522,2,"[32010, 82310]"
6523,11,"[7761, 28422, 33875, 39168, 47635, 47973, 58599, 60170, 82999, 83218, 112519]"
6524,3,"[612, 75831, 109355]"
6525,5,"[33110, 37897, 89609, 94802, 132998]"
6526,2,"[43042, 90872]"
6527,9,"[3998, 9790, 15096, 27235, 34291, 48203, 68931, 97135, 106698]"
6528,2,"[65175, 106753]"
6529,2,"[37996, 127636]"
6530,6,"[15074, 37491, 88877, 91820, 105016, 105471]"
6531,2,"[74580, 94118]"
6532,2,"[45267, 127797]"
6533,3,"[71462, 90948, 122666]"
6534,2,"[5595, 88526]"
6535,3,"[47727, 63300, 73993]"
6536,2,"[16422, 99530]"
6537,5,"[48141, 65562, 85076, 102901, 132110]"
6538,8,"[2946, 60811, 60996, 76515, 78637, 108105, 118709, 131918]"
6539,2,"[45757, 118907]"
6540,4,"[17061, 23223, 44415, 129433]"
6541,6,"[57567, 69352, 89443, 93329, 115616, 131015]"
6542,2,"[106699, 109453]"
6543,4,"[43799, 86158, 108377, 113768]"
6544,4,"[2298, 50834, 61128, 110118]"
6545,4,"[26667, 60358, 69806, 131441]"
6546,3,"[20261, 42858, 129374]"
6547,7,"[23206, 53242, 68251, 81909, 87808, 92625, 101580]"
6548,4,"[23094, 53295, 68178, 96772]"
6549,3,"[11720, 117332, 123473]"
6550,6,"[7711, 8664, 50801, 90675, 120778, 122905]"
6551,4,"[44949, 46232, 53658, 66184]"
6552,3,"[84223, 110502, 110874]"
6553,2,"[77267, 96800]"
6554,2,"[11669, 75123]"
6555,11,"[37569, 41082, 47327, 47550, 88510, 90372, 104279, 118273, 125947, 126328, 130854]"
6556,2,"[77056, 131617]"
6557,4,"[4852, 19751, 106219, 119638]"
6558,2,"[109950, 126237]"
6559,7,"[29347, 60112, 76634, 83458, 100679, 101650, 126983]"
6560,6,"[56972, 83989, 97347, 122375, 130217, 130945]"
6561,4,"[37669, 43695, 82641, 88907]"
6562,4,"[47293, 56515, 91751, 132633]"
6563,4,"[17713, 31749, 73524, 93060]"
6564,2,"[21545, 46351]"
6565,2,"[24884, 43276]"
6566,7,"[2217, 13897, 21633, 38007, 50773, 104160, 109634]"
6567,4,"[5640, 62563, 90639, 100938]"
6568,3,"[5156, 68536, 121719]"
6569,3,"[35732, 44459, 63886]"
6570,2,"[12265, 95259]"
6571,3,"[43461, 65073, 104053]"
6572,4,"[20092, 56359, 110556, 117937]"
6573,5,"[60291, 77845, 94055, 97416, 111649]"
6574,4,"[38825, 53959, 123202, 129515]"
6575,3,"[45088, 61352, 122892]"
6576,5,"[3910, 50996, 85636, 86887, 120842]"
6577,3,"[29772, 37048, 86961]"
6578,3,"[25470, 103780, 122972]"
6579,2,"[32646, 57571]"
6580,3,"[40020, 66589, 86183]"
6581,8,"[46312, 50155, 63808, 76415, 101901, 102842, 107397, 123779]"
6582,9,"[17885, 27712, 44370, 86698, 88390, 90062, 102349, 108298, 121227]"
6583,4,"[26939, 29357, 59600, 101574]"
6584,2,"[26179, 116995]"
6585,3,"[30325, 36562, 80452]"
6586,2,"[17935, 37423]"
6587,4,"[54646, 59598, 107217, 119093]"
6588,5,"[47539, 95109, 95889, 120564, 130860]"
6589,5,"[12661, 55644, 78625, 108931, 124419]"
6590,3,"[34278, 118563, 131398]"
6591,4,"[28776, 79139, 82132, 98731]"
6592,3,"[36615, 39635, 75423]"
6593,4,"[10189, 70819, 73879, 116903]"
6594,4,"[12759, 79423, 95805, 125357]"
6595,6,"[30608, 47903, 84627, 87569, 114018, 114982]"
6596,4,"[1313, 9706, 57134, 65158]"
6597,2,"[44757, 95664]"
6598,4,"[57063, 87608, 112864, 130008]"
6599,3,"[41493, 58930, 130216]"
6600,5,"[18418, 28679, 68186, 82088, 113101]"
6601,5,"[17492, 36535, 75429, 85463, 105866]"
6602,2,"[78915, 117784]"
6603,2,"[8298, 104521]"
6604,4,"[12436, 68670, 91401, 110338]"
6605,2,"[84287, 114189]"
6606,5,"[23737, 49043, 82943, 83259, 113495]"
6607,4,"[42424, 45323, 59044, 116676]"
6608,2,"[100319, 125749]"
6609,4,"[20489, 42087, 64324, 112259]"
6610,5,"[57891, 73377, 74290, 100084, 129633]"
6611,4,"[60579, 70139, 101392, 119024]"
6612,5,"[28737, 62328, 84638, 98963, 128086]"
6613,4,"[42226, 78817, 84228, 126556]"
6614,2,"[52229, 95381]"
6615,5,"[1236, 18269, 81728, 98414, 115166]"
6616,4,"[38630, 54467, 69521, 122981]"
6617,3,"[68492, 109402, 121499]"
6618,7,"[28190, 41822, 63598, 81990, 82598, 98323, 107539]"
6619,6,"[1814, 16986, 21067, 23060, 54026, 69072]"
6620,12,"[4810, 16828, 30265, 41466, 43904, 50062, 53207, 68215, 99950, 105814, 125846, 130587]"
